"Id","UserId","Avatar","Author","Content","Url","ReactionsCount","Depth","SubCommentsCount","CommentAt"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfMTEzNzg2MDY1NzQwMTgxNA==","100012902250038","https://scontent-hyd1-1.xx.fbcdn.net/v/t39.30808-1/271870948_1371537219953007_7583738550585992278_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Zo1mW_sM7M4Ab6fcpQI&_nc_ht=scontent-hyd1-1.xx&oh=00_AfCpRUF7JfQQb6dyIQNsDWOx9RoVqP86RTo6Rr-tgY--Ig&oe=66198790","Russu Daniel","😬😬😬","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=1137860657401814","1","0","0","03/24/2024 05:54:07 PM"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfMTQzMzE1Nzg2NzMxNjU2Nw==","100009459028960","https://scontent.fhyd11-2.fna.fbcdn.net/v/t39.30808-1/245519887_3133070407018229_7688684326739881712_n.jpg?stp=c0.1.32.32a_cp0_dst-jpg_p32x32&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=7wh-2tNv7YoAb4tIAj0&_nc_ht=scontent.fhyd11-2.fna&oh=00_AfCFmy7OvkX_uWUnHOFcfXr27Nu3-tfXsAvSpBtyOftYcQ&oe=66197E6A","Ambitious LameDuck","I appreciate the ""normalized"" Kidney size.. including glow 👍","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=1433157867316567","0","0","0","03/24/2024 05:56:46 PM"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfMzg3NzEyNTg0MDQ5NjYw","578991715","https://scontent.fhyd11-1.fna.fbcdn.net/v/t1.6435-1/119948714_10157338488136716_3973363111966965324_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=YB5CJP1D_DMAb44tJRh&_nc_ht=scontent.fhyd11-1.fna&oh=00_AfD40fmH6mr_6nBAJGldv9nj-kDpgpezC0OsS2k7guIoxw&oe=663B07D2","Jérémy Caron","Jp Lamr 🤔🤔🤔","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=387712584049660","0","0","1","03/24/2024 05:58:46 PM"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfMTQ0MDUzNzY4MzI1MTEzMQ==","100021944716996","https://scontent.fhyd11-1.fna.fbcdn.net/v/t1.6435-1/67727261_514442085963944_5377919058890981376_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=9FLf0-AgGNcAb7w6VH-&_nc_ht=scontent.fhyd11-1.fna&oh=00_AfCrZv6EBWFpq2nuz23-AUXWmj8VpjL5nP1YmmbiR7D2SA&oe=663B24A0","Mohammed Attar","Ali Infinity","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=1440537683251131","0","0","1","03/24/2024 06:00:31 PM"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfMTU3ODA3Mzg0OTYzNjE0OA==","100041332781784","https://scontent.fhyd11-1.fna.fbcdn.net/v/t39.30808-1/297525906_894007181987033_2389074872703147502_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=XIiX08blbZkAb7EW5Is&_nc_ht=scontent.fhyd11-1.fna&oh=00_AfBLw8RIFMy6fwBwLY0RDcF1IEMUbot0Ib1_bNVImn2ftg&oe=6619725E","Tanaka Makoni","The life","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=1578073849636148","0","0","0","03/24/2024 06:02:37 PM"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfMTIxODYxNjQ1NTc3MzU4OA==","100001644346608","https://scontent.fhyd11-1.fna.fbcdn.net/v/t31.18172-1/20729010_1562304287167701_6022646091574119615_o.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=wj4hNSW8A0wAb6gPpcD&_nc_ht=scontent.fhyd11-1.fna&oh=00_AfBp1ptaxZSAoWF5Zj6WpDZQdnB48NyTwqWqAdLcLqUMSw&oe=663B3003","Ronald Verwoert","Niet mooi weg ermee","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=1218616455773588","0","0","0","03/24/2024 06:02:57 PM"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfOTE0NTIwNDIwNjgwMzky","100064993848521","https://scontent.fhyd11-1.fna.fbcdn.net/v/t39.30808-1/421466768_754425816733873_3456320162685316268_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Z4J9umdUY0AAb6R34fr&_nc_ht=scontent.fhyd11-1.fna&oh=00_AfAnCWPrBbzqRy19FR6qCbgmurHXVT6xJnVD457HsR3q0Q&oe=66197458","Luis Eugenio Lucero Vega","Asi debio ser el X2","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=914520420680392","0","0","0","03/24/2024 06:02:58 PM"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfMzExMjU2OTk1MzA2ODMz","100072795087614","https://scontent.fhyd11-2.fna.fbcdn.net/v/t39.30808-1/410602586_366359145800585_1763619001470828072_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=aMLHi0izP-AAb54nsQm&_nc_ht=scontent.fhyd11-2.fna&oh=00_AfB2Wy6VrZdGcH2rLR3rhOjudSUK8TPNWFoS7-jij4infQ&oe=661979E7","Ratul Sardar","Why the front reminds me of Hitler?😳","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=311256995306833","0","0","0","03/24/2024 06:05:16 PM"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfNDM0NzQ5NTA4OTE2NDUz","100058944039014","https://scontent.fhyd11-3.fna.fbcdn.net/v/t39.30808-1/333520406_2155675257954668_173740647417769991_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=u-1zYF1JO8oAb4NqC_9&_nc_ht=scontent.fhyd11-3.fna&oh=00_AfARZRIi0pPBMp43SXVfciW2clchV5djMfFoBbAG519ARA&oe=66198CAA","Chandu LK","It's little bit ugly","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=434749508916453","0","0","0","03/24/2024 06:05:22 PM"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfMTgxODAxNzI2NTM3MzMyNA==","100003961059188","https://scontent.fhyd11-1.fna.fbcdn.net/v/t39.30808-1/421843944_2943771029098237_2576997453916408013_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=P7WHAaOCWYQAb6WU9ek&_nc_ht=scontent.fhyd11-1.fna&oh=00_AfDYebM2tA7VOsPJmLboblNTX8yWr5zm6qUetIs8seZcgg&oe=66195F5E","Ashleigh Taylor","Steve Taylor","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=1818017265373324","1","0","2","03/24/2024 06:06:26 PM"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfMTYxNDc3MDk3OTI3NjQ0NQ==","100001211360906","https://scontent.fhyd11-2.fna.fbcdn.net/v/t39.30808-1/364795169_6688446371205675_3209560397834354058_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=K_QvMcniNnoAb4Pj_ka&_nc_ht=scontent.fhyd11-2.fna&oh=00_AfBSfPpB-vnx5LefVKZTS6NEHDxihQrQ_x6ntnnoFS_vmg&oe=66196BC7","Marife Pingol","😍😍😍","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=1614770979276445","0","0","0","03/24/2024 06:06:38 PM"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfMTEwNDc4NTE5MDY3MzM0OA==","100003732282082","https://scontent.fhyd11-2.fna.fbcdn.net/v/t39.30808-1/409683549_2956864384447942_2633327388813681189_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=TdKmaT_Iuw8Ab7ddHw6&_nc_ht=scontent.fhyd11-2.fna&oh=00_AfCia7RN6WQh-Vps_4ZZ3VcYJsPwhKS22mjxvqON00NuFg&oe=66195E29","Christian Banks Jr.","I understand you are nodding to the past with the grille but make it proportional to the rest of the vehicle. Lastly don’t lose the halo lights. BMW without circular lights is just not a BMW.","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=1104785190673348","1","0","0","03/24/2024 06:06:59 PM"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfMjA3MjY0MTE5OTc3OTYzMA==","1843520137","https://scontent.fhyd11-1.fna.fbcdn.net/v/t39.30808-1/326464723_566206738759580_5800296492594762303_n.jpg?stp=c174.406.200.200a_cp0_dst-jpg_s32x32&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=GBu4sFGZx_EAb5eBe4e&_nc_oc=AdhquaA8QQbNQRdLwUFckBtY5-gEfgEnpUYix05TUfqCfmMLYm0MONx3uPfZN9Z7Qp4JYiyIGYZeBycxI9axxcBg&_nc_ht=scontent.fhyd11-1.fna&oh=00_AfDtHMaKPFNfFpnu2YlLQrBxPXqKZhxWQMU8M3elSpljzg&oe=66196D75","Craig Johnson","EVs suck","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=2072641199779630","0","0","0","03/24/2024 06:07:40 PM"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfMjk0NDQ4OTk3MDIzMDY0","100002341284296","https://scontent.fhyd11-1.fna.fbcdn.net/v/t39.30808-1/321126816_672519444605681_4953922808248433154_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=uJ-qC4RhwUQAb5zYoUj&_nc_ht=scontent.fhyd11-1.fna&oh=00_AfA8463ISylAXMBI0MHr0xOv-_o1M5QMwYBfyM0agTghLQ&oe=66197269","Azkar Bin Hamza","Ouch...😬

https://external-hyd1-1.xx.fbcdn.net/emg1/v/t13/13946040588392884544?url=https%3A%2F%2Fmedia.tenor.co%2FaH9F_YdWn0UAAAAC%2Fbeaver-beaver-walk.gif%3Ft%3DAAYUZ0xoamMHAsOfYwezJQ%26c%3DVjFfZmFjZWJvb2s&fb_obo=1&utld=tenor.co&stp=dst-jpg_flffffff_q75_s396x396&ccb=13-1&oh=06_AX3Z9OVuIoHHVsqLxl3Bwbryi-CH4R2Mg83146Mhon-StQ&oe=6615915E&_nc_sid=867500","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=294448997023064","0","0","0","03/24/2024 06:07:48 PM"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfNDAzNjg4ODI4OTcyMTI4","1445238066","https://scontent.fhyd11-2.fna.fbcdn.net/v/t39.30808-1/276245406_10221796633452114_2412053474639150140_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=DvaB1IdiQDcAb5hm5dv&_nc_ht=scontent.fhyd11-2.fna&oh=00_AfBfO8xop4_gYl3tF60Og9U_XyiAs1-B-Ppf2rckCErFxg&oe=66197500","Eric James","Nice Kia","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=403688828972128","3","0","0","03/24/2024 06:08:48 PM"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfMTA3MDY1OTE5NDAwODYzMw==","100052414042451","https://scontent.fhyd11-1.fna.fbcdn.net/v/t39.30808-1/277163659_501393208284476_3994226692278946012_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=7XNHVoh7unkAb7oCmtX&_nc_ht=scontent.fhyd11-1.fna&oh=00_AfC1u6__FQNR3dgWMoa3P9pDtgYWCLEXeiorFDOCZ5opBA&oe=6619776A","Abo Zouhier Sy","♥️","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=1070659194008633","0","0","0","03/24/2024 06:09:50 PM"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfMTM4MDE4NzQxMzM3NTY0Mw==","100000726808112","https://scontent.fhyd11-1.fna.fbcdn.net/v/t39.30808-1/434148328_7848826298484852_2767824675884514616_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=NVcvlSrugw4Ab4irYNF&_nc_ht=scontent.fhyd11-1.fna&oh=00_AfCXLtaVkrkS6tph2xPh0wTkYmmGrj9_NwHsZD5FH1Miog&oe=66197F61","Ruslan Gurbanov","Şkoda …","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=1380187413375643","0","0","0","03/24/2024 06:10:20 PM"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfNDc0MTkwODM0OTM1MDQ1","100001837402943","https://scontent.fhyd11-3.fna.fbcdn.net/v/t1.18169-1/28871058_1851382111599684_7903446584246597645_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=bLFVWIGRh5sAb66iaXF&_nc_ht=scontent.fhyd11-3.fna&oh=00_AfCWVeOrF456Np9O87g_VEuH1TjL-MZ7IpB5osJ7qugFGA&oe=663AF991","Sinh Pơ Vơ","Nên đi hườn quốc phẫu thuật thẩm mỹ lại cái lỗ mũi PA Thư","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=474190834935045","0","0","0","03/24/2024 06:12:45 PM"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfMzM4ODM5NzQwODEyNDMxNA==","100000482654603","https://scontent.fhyd11-1.fna.fbcdn.net/v/t1.18169-1/10391982_102973783062043_6731255_n.jpg?stp=c0.0.32.32a_cp0_dst-jpg_p32x32&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=mCX2gLCCgZIAb6LBzlN&_nc_ht=scontent.fhyd11-1.fna&oh=00_AfBgPKKvFYpQ-hK_3TakKru8GEt6p2LGk5fkJxn90E1-KQ&oe=663B0527","Maya Zolotukhina","Yuck 🤮  There is nothing striking or glowing there, just plain ugly.","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=3388397408124314","1","0","0","03/24/2024 06:13:26 PM"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfMzk1MjA3MzI5OTUwODQ1","100022297543401","https://scontent.fhyd11-1.fna.fbcdn.net/v/t39.30808-1/402420192_1519990092087561_2262354908719818503_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=CZMH-5oBwOoAb5a3Arp&_nc_ht=scontent.fhyd11-1.fna&oh=00_AfAUI5-ND0hr3ZQUJDtzltI3SGr6faDg5Kfr4qgK8CFx9w&oe=66198C28","Passoire Enragée","Vianney Pacheu","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=395207329950845","0","0","1","03/24/2024 06:13:38 PM"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfMTE0ODg2NjI2NjExMjgxNA==","100010486842909","https://scontent.fhyd11-1.fna.fbcdn.net/v/t39.30808-1/434279104_2155127754846765_8569817487089656241_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=6mnQaTCBx1UAb4KoqWW&_nc_ht=scontent.fhyd11-1.fna&oh=00_AfBrVcJEh4FJwj2_Rfaw8eEhLVdjQyE9Pl6B2a44qkLDKg&oe=66198744","Stanca Liviu","Where is Bmw ?","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=1148866266112814","20","0","0","03/24/2024 06:14:57 PM"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfNzAyODYxNjA4NzI1MjA5","100014904732376","https://scontent.fhyd11-3.fna.fbcdn.net/v/t39.30808-1/434413638_1820466688460138_5750839929416479796_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=AMFLSCxc1BEAb6bXhEe&_nc_ht=scontent.fhyd11-3.fna&oh=00_AfANhVBlDNfE6DqbHN1VgOiKqf2C5C1pbwFWo90z6Kvthg&oe=66196C88","Saniaz C Samii","Beautiful day times light♥","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=702861608725209","0","0","0","03/24/2024 06:16:40 PM"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfMzg0OTU4MDcxNTM2NjUyOA==","100046998581614","https://scontent-hyd1-1.xx.fbcdn.net/v/t39.30808-1/425840567_926523768924234_6340735939203055515_n.jpg?stp=c0.0.32.32a_cp0_dst-jpg_p32x32&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=hJ0G4isi4PwAb67ER5R&_nc_ht=scontent-hyd1-1.xx&oh=00_AfAN75vyfLJ4PzlTLhCQegw3mSMwkTkbw97xW6oe4SS9zQ&oe=66197F49","Abdulrasheed Mu'azu","I wil love you for the rest of my life","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=3849580715366528","0","0","0","03/24/2024 06:17:07 PM"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfMTY4NjQyMTA2NTIyMTE5MQ==","1572296032","https://scontent.fhyd11-3.fna.fbcdn.net/v/t39.30808-1/434760881_10228911473962915_5327548437105447007_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=wEltnH2aEEcAb59DQgI&_nc_ht=scontent.fhyd11-3.fna&oh=00_AfBGax68AMXF7Rk49HpX-h5yp-AoaNeDVO9xA8KEn7InSw&oe=66195B81","Roberto Ramirez","🤢🤮","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=1686421065221191","0","0","0","03/24/2024 06:17:25 PM"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfMjc1NzExOTU4ODEyNTgz","100023997052161","https://scontent.fhyd11-2.fna.fbcdn.net/v/t39.30808-1/434736997_1633132384163314_3604827707887550261_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=qLIXy-41sC4Ab6ipeRY&_nc_ht=scontent.fhyd11-2.fna&oh=00_AfBZME0NBa3iDuGATkMuFI_pocJ0tG4fjNpTA3P_gIx5Qg&oe=66197CB3","عہقہليہة خہأربہة","What are these designs, BMW? Are you crazy?","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=275711958812583","1","0","0","03/24/2024 06:19:33 PM"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfNDAyNTA0MDEyMzg3MjUz","100094852432806","https://scontent.fhyd11-2.fna.fbcdn.net/v/t39.30808-1/434089100_263496976822048_5238931966185265953_n.jpg?stp=c0.1.32.32a_cp0_dst-jpg_p32x32&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=5HjpU8TU5c8Ab42TyPy&_nc_ht=scontent.fhyd11-2.fna&oh=00_AfBnDQA_N_pjAQrh-q6ZUHbWFNRXBPKWH-ZAJ8sxH-EaOQ&oe=661973BB","Phix Boiiyy II","❤️❤️❤️","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=402504012387253","0","0","0","03/24/2024 06:22:00 PM"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfMjY2NzMzOTY2NDkwMDkw","1466425634","https://scontent.fhyd11-1.fna.fbcdn.net/v/t31.18172-1/17390588_10208883235145933_8821885445571710487_o.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=RkrWUzQBp6EAb6qyrW2&_nc_ht=scontent.fhyd11-1.fna&oh=00_AfCJnf0Y4KTB82Y06b2rn9t2oI34Rlp7FihmSJUfD7R6Dw&oe=663B29FD","Jason Levy","It should be an IS, because it sucks","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=266733966490090","1","0","0","03/24/2024 06:22:02 PM"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfMzcyODIyNjc3MDgzODM2NQ==","100035443001469","https://scontent.fhyd11-2.fna.fbcdn.net/v/t39.30808-1/430891339_1115042059687217_7336769134902561743_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=-OmrwZf3evAAb6qz4v6&_nc_ht=scontent.fhyd11-2.fna&oh=00_AfCgxqR_wRSm9CUDntmuucZuyZ3x1i2SUUn7PcL5On9Obg&oe=66195B95","Md Abdullah","Just looking like a wOw","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=3728226770838365","0","0","0","03/24/2024 06:25:38 PM"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfNDA3NTYyMTQ4NTU2ODYz","100007972936003","https://scontent.fhyd11-3.fna.fbcdn.net/v/t39.30808-1/406321524_3629902663952129_778452673356748365_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=U09OyMhtnyoAb7bIW7H&_nc_ht=scontent.fhyd11-3.fna&oh=00_AfBJrinfISc2zbGaoNGUm0eSAPQ_V7NrOcA2FE_cFKtJKA&oe=6619701D","Jakub Btc","??????? are you okay in BMW?","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=407562148556863","1","0","0","03/24/2024 06:26:15 PM"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfMjUxMzI1MzMwNjk3MjM3ODA=","100050640048708","https://scontent.fhyd11-3.fna.fbcdn.net/v/t39.30808-1/282128086_552162549815075_5740480165311683578_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=L6G-3074qRYAb5EKYeg&_nc_ht=scontent.fhyd11-3.fna&oh=00_AfCh0gnfyhcG-pnEo91tLUmIYonKCOdKtyZbMChgzRCyYg&oe=66195ABB","Dulaneth Dilhara","Im a great fan of bmw until 2020","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=25132533069723780","13","0","1","03/24/2024 06:27:20 PM"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfMjEzOTY3OTM3MzAzNjEzMQ==","706729260","https://scontent.fhyd11-1.fna.fbcdn.net/v/t1.6435-1/186488228_10158463696819261_641996553275410274_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=4pRea5iItYYAb7Id5vX&_nc_ht=scontent.fhyd11-1.fna&oh=00_AfCQdQCkc6IoDvrkRyGFDSK4LLhguAMsYO0IujI47Eyemg&oe=663B08F1","John Lee Kah Ee","Ugly yucks","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=2139679373036131","0","0","0","03/24/2024 06:27:28 PM"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfOTc5NTc3NjAzNjg3NjU3","100005998050773","https://scontent.fhyd11-3.fna.fbcdn.net/v/t1.6435-1/70808884_1109657679244157_1402845866309451776_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=HCafTJq6w-oAb6P1REW&_nc_oc=AdgO2lRlY8S79qN_9G2VMo3uxz6lO7jVQNcPCmh5aVkV7-8VLdcf3hzr_kGfti2HRtB6shEJWcQw1i_mqLAOY-ks&_nc_ht=scontent.fhyd11-3.fna&oh=00_AfAWCJCfXwmXtkNABKWHbQkKxp_RGqhiK7GCZeW1GUi-TA&oe=663B082C","Faith Alonge","Really, really love everything about this !!!!!!!! What the... Wow ❤️❤️❤️❤️🥵🥵🥵","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=979577603687657","1","0","0","03/24/2024 06:29:11 PM"
